Date,DOI,Source,Title,Abstract,Section,Citations to retracted article,Citing reasons,Sentiment (negative/neutral/positive),Mentions the article retraction,Notes
2002,10.1177/1359104502007004004,Other,Commentary on ‘The New Autism’: One Family’s Perspective,None,"middle section;“A gut connection ”;;
middle section;“A gut connection ”;;
middle section;“The problem in the kitchen: Autism and opioid excess ”;;
Middle section;”Aetiology”;; ","Evidently, there exists a subset of children with autism who have an immune-mediated gastrointestinal pathology (Furlano et al., 2001; Wakefield et al., 1998, 2000). Clinically, the presence of this pathology may be difficult to infer from what can be somewhat abstruse symptomatology, including sudden, unprovoked temper tantrums, aggression and self-injurious behaviour. ;;
Upper and lower gastrointestinal endoscopy and biopsy are indicated in the presence of such symptoms. 
Briefly, the mucosal lesion in affected children represents a novel lymphocytic entero- colitis, characterized by a relatively consistent pattern of lymphocyte and eosinophil infil- trate with a variable degree of acute inflammation (Furlano et al., 2001; Wakefield et al., 1998, 2000). In particular, both CD8+ cells and γδ T cells are present at high density. ;;
These include gliadmorphine and β-caesomorphine from the respective substrates, cereal gliadin and bovine casein. Such a mechanism is plausible and supported by recent data, including our own (Reichelt et al., 1990; Wakefield et al., 1998, 2000). Under normal circumstances abundant dietary peptides with potential opioid activity, are digested by brush border peptidases. ;;
As with the great majority of cases of autism, the cause of the developmental regression in these children is not known. However, in many children referred to us, parental reports suggest a temporal relationship with exposure to the measles mumps rubella (MMR) vaccine (Wakefield et al., 1998), an association reported by others (Jyonouchi, Sun, & Le, 2001). This clearly represents a highly sensitive medical, legal and political issue, which has made objective assessment difficult. ;;","cites for information;;
describes;;
obtains support from;;
obtains background from ;;","neutral;;
neutral;;
neutral;;
neutral;;",no;;,
2002,10.1097/00008480-200210000-00004,doi.org,Autistic disorder and gastrointestinal disease,"Autistic disorder is a pervasive developmental disorder manifested in the first 3 years of life by dysfunction in social interaction and communication. Many efforts have been made to explore the biologic basis of this disorder, but the etiology remains unknown. Recent publications describing upper gastrointestinal abnormalities and ileocolitis have focused attention on gastrointestinal function and morphology in these children. High prevalence of histologic abnormalities in the esophagus, stomach, small intestine and colon, and dysfunction of liver conjugation capacity and intestinal permeability were reported. Three surveys conducted in the United States described high prevalence of gastrointestinal symptoms in children with autistic disorder. Treatment of the digestive problems may have positive effects on their behavior.

",introduction;;,"Two studies were published in 1998, which drew significant attention and initiated a new period in the investigation of the GI tract of children with AD. Wakefield et al. [4] described ileal-lymphoid-nodular hyperplasia and nonspecific colitis in 12 children with developmental disorders; for 9 of them the diagnosis was AD. The other study, which was a case report of three children with AD, reported the results of upper GI endoscopies.;;",describes;;,neutral;;,no;;,
2002,10.1093/pch/7.9.623,doi.org,Immunization and children at risk for autism ,"Possible connections between immunization and developmental disorders, most notably autistic disorders, have been the subject of a great deal of debate and have caused much concern for parents who want to make the safest choices for their children. Anxiety has risen steadily since the mid-1990s, when a medical investigative team led by A Wakefield postulated that the measles-mumps-rubella (MMR) vaccine may be a causative factor in the development of autism spectrum disorder. Since this initial publication, immunization remains controversial for some parents and the uptake of the MMR vaccine has fallen in some countries, despite much discussion regarding the safety of MMR, a lack of evidence for an association between MMR and autism, and the risks of insufficient protection against wild measles virus infection. The Canadian uptake of MMR in 1998 was 95%, but data do not exist to document any change in Canada since that time. Many clinicians are concerned that the uptake in younger siblings of children with autism is considerably lower.
Further anxiety for parents has been caused by the suggested association between developmental disorders and mercury toxicity due to thimerosal, which is used as a preservative in some vaccines. Many Canadian parents, while continuing to seek chelation therapy in response to this suggestion, are not aware that, in Canada, thimerosal has never been added to MMR, and has not been present in diphtheria-pertussis-tetanus-poliomyelitis or pentavalent vaccines since 1992. It is found in only Hepatitis B vaccine in some provinces.
The present article is intended to be a guide for physicians as they counsel parents.","middle section;“PART ONE: THE MEASLES-MUMPS-RUBELLA DEBATE”;;
middle section;“PART ONE: THE MEASLES-MUMPS-RUBELLA DEBATE”;;","Wakefield et al's (8) first publication in 1998 reported a consecutive series of 12 patients presenting with a loss of acquired language associated with diarrhea and abdominal pain. Thorough, multisystem investigation demonstrated no definitive abnormalities other than nonspecific colitis and ileal-lymphoid-nodular hyperplasia that was found in nine of the children. ;;
Wakefield et al (8) claim that autism is the result of gastrointestinal abnormality, yet autistic symptoms predated reported gastrointestinal disturbance. Because no control group existed, the reported ileonodular hyperplasia is considered to be a variant of normal.","discusses;;
discusses;;","neutral;;
neutral;;",no;;,
2002,10.1056/nejmoa021134,doi.org,"A Population-Based Study of Measles, Mumps, and Rubella Vaccination and Autism
","BACKGROUND
It has been suggested that vaccination against measles, mumps, and rubella (MMR) is a cause of autism.
METHODS
We conducted a retrospective cohort study of all children born in Denmark from January 1991 through December 1998. The cohort was selected on the basis of data from the Danish Civil Registration System, which assigns a unique identification number to every live-born infant and new resident in Denmark. MMR-vaccination status was obtained from the Danish National Board of Health. Information on the children's autism status was obtained from the Danish Psychiatric Central Register, which contains information on all diagnoses received by patients in psychiatric hospitals and outpatient clinics in Denmark. We obtained information on potential confounders from the Danish Medical Birth Registry, the National Hospital Registry, and Statistics Denmark.
RESULTS
Of the 537,303 children in the cohort (representing 2,129,864 person-years), 440,655 (82.0 percent) had received the MMR vaccine. We identified 316 children with a diagnosis of autistic disorder and 422 with a diagnosis of other autistic-spectrum disorders. After adjustment for potential confounders, the relative risk of autistic disorder in the group of vaccinated children, as compared with the unvaccinated group, was 0.92 (95 percent confidence interval, 0.68 to 1.24), and the relative risk of another autistic-spectrum disorder was 0.83 (95 percent confidence interval, 0.65 to 1.07). There was no association between the age at the time of vaccination, the time since vaccination, or the date of vaccination and the development of autistic disorder.
CONCLUSIONS
This study provides strong evidence against the hypothesis that MMR vaccination causes autism.
","introduction;;
introduction;;
Final section; “Discussion”;;","IT has been suggested that the measles, mumps, and rubella (MMR) vaccine causes autism.1-4 The widespread use of the MMR vaccine has report- edly coincided with an increase in the incidence of autism in California,5 and there are case reports of children in whom signs of both developmental regres- sion and gastrointestinal symptoms developed shortly after MMR vaccination.1 ;;
IT has been suggested that the measles, mumps, and rubella (MMR) vaccine causes autism.1-4 The widespread use of the MMR vaccine has report- edly coincided with an increase in the incidence of autism in California,5 and there are case reports of children in whom signs of both developmental regres- sion and gastrointestinal symptoms developed shortly after MMR vaccination.1 Measles virus has been found in the terminal ileum in children with developmental disorders and gastrointestinal symptoms but not in de- velopmentally normal children with gastrointestinal symptoms.6 ;;
Furthermore, the results were derived from a nationwide cohort study with nearly complete follow-up data. 
All previous studies of an association between au- tism and MMR vaccination have been case series,1,14,15 ecologic studies,11,12 or cross-sectional studies,10,13 and the majority have not used optimal data for risk assess- ment. In a well-conducted, cross-sectional prevalence study, Taylor and colleagues10 found that there was no sharp increase in the prevalence of autism after the in- troduction of the MMR vaccine. 



","discusses;;
discusses;;
cites as evidence;;","neutral;;
neutral;;
neutral;;",no;;,
2002,10.1002/ajmg.10615,doi.org,"Autism, regression, and the broader autism phenotype†","The broader autism phenotype (BAP) is a subclinical set of personality and other features that is thought to index familiality and/or genetic liability to autism. Eighteen parents of autistic probands with a history of language regression and 70 parents of autistic probands without regression were assessed for features of the BAP and compared with published rates in parents of nonautistic subjects. Parents of probands with regressive and nonregressive autism demonstrated similar rates of the BAP (27.8% vs. 32.9%; P = 0.33). The rate of the BAP was significantly higher in both groups of autism parents than in parents of nonautistic subjects (P ≤ 0.01). Thus, this measure of genetic liability is increased equally in families with both forms of autism when compared with controls. Environmental events are therefore unlikely to be the sole cause of regressive autism in our sample. Environmental events, however, may act in an additive or “second‐hit” fashion in individuals with a genetic vulnerability to autism. © 2002 Wiley‐Liss, Inc.


",introduction;;,"Then the full autism “syndrome” soon becomes evident [Kurita, 1985; Hoshino et al., 1987; Rogers and DiLalla, 1990; Tuchman et al., 1991; Tuchman and Rapin, 1997; Kobayashi and Murata, 1998]. Some investigators have hypothesized that regressive autism is caused by adverse reactions to vaccines [Wakefield et al., 1998]. Some parents are now reluctant to have their children vaccinated because they believe it may cause their children to develop autism [Pareek and Pattison, 2000; Halsey and Hyman, 2001; Smeeth et al., 2001]. ",credits;;,neutral;;,no;;,
2002,10.1002/ajmg.10935,doi.org,"Autistic regression: Genes, environment, or both",None,None,"Although a complex relationship may exist between autistic regression, epilepsy, and unusual epilepsy syndromes, such as the Landau‐Kleffner syndrome, autistic regression is a poorly understood phenomenon [Filipek et al., 1999]. Thus, Wakefield et al. [1998] ignited considerable scientific and public concern when they reported 12 children with gastrointestinal disorders and developmental regression, and postulated that measles‐mumps‐rubella (MMR) vaccine administration could cause an autistic‐like condition.
Several investigators subsequently closely examined the potential relationship between MMR vaccination and autism.",discusses;;,neutral;;,no;;,This article has no paragraphs in it.
2002,10.1177/030857590202600408,Other,Vaccination and immunisation,"From a medical perspective vaccination, the process whereby someone is made immune to significant disease, has a long and distinguished track record and has proved highly beneficial. More recently public faith in some aspects of the process has diminished dramatically. This article by Marion Miles presents the background to, and development of, the immunisation programme currently recommended by the Department of Health. It seeks to explore reasons for non-compliance with the programme and to discuss the consequent dilemmas thus presented to professionals. Particular problems presented by looked after children are also considered.

","middle section;“Are vaccinations safe? ”;;
middle section;“Are vaccinations safe? ”;;","When a mental and/or physical dis- ability of 80 per cent or more can be attributed to a vaccine the person in- volved is eligible for a Vaccine Damage Payment. 
In 1998 a paper was published in a medical journal which stimulated wide- spread questioning of the safety of MMR vaccine (Wakefield et al, 1998). Later a possible association between infection by the measles virus and inflammatory bowel disease was proposed and subse- quently the same authors suggested a link between autism, measles and MMR vaccine. ;;
In Finland a study of people with long-term Crohn’s disease showed no increase in incidence following the introduction of MMR vaccination (Peltola et al, 1986). 
Following the concern about MMR vaccine a suggestion was put forward that single component vaccines given at yearly intervals would be beneficial, by avoiding overload of the immune system and possible bowel inflammation (Wakefield 
et al, 1998). This has not been tried anywhere in the world and there is no 
evidence available to support adopting this practice. 
","describes;;
cites for information;;","neutral;;
neutral;;",no;;,
2003,10.1590/s0104-59702003000500018,doi.org,"Post Vaccine Adverse Events
and social response
Vaccine adverse events and social response","The vast majority of public polemics concerning hypothetical harm caused by vaccines is an extension of controversies and discussions that arise in the medical field itself. Examples are the harms of mercury contained in various vaccines, such as the triple viral (MMR), causing inflammatory bowel disease and autism; hepatitis B and multiple sclerosis vaccine; the SV40 virus in polio and cancer vaccines; reverse transcriptase in chick embryo cells and risks of retrovirus infection; vaccines as a cause of asthma, insulin-dependent diabetes. In some situations there has been clear damage to the health of the population, as happened in England after alarming news about the risks of the triple DTP vaccine in the 1970s and, more recently, the triple viral vaccine against measles, mumps and rubella, also in England, and the hepatitis B vaccine in France. In addition, anti-vaccine activist groups broadcast alarming news through the media, especially the Internet. This situation benefits people and lawyers who, with or without scientific basis for their claims, seek millionaire compensation, which has caused harm to the population, especially in countries like the United States, by increasing the cost of vaccines to make the lawsuits, and the withdrawal of production by several companies, contributing to crises of availability of vaccines. Brazil's National Immunization Program has been successful in addressing the public aspects of adverse events through the training of health professionals working in the sector, both in technical and social media aspects.
 
","middle section;“MMR vaccine, inflammatory bowel disease and autism”;;","The controversy over MMR (triple viral, measles, mumps, and rubella) vaccine as a cause of inflammatory bowel disease and autism began in 1998, with a study at the Royal Free Hospital in London by Wakefield et alii (1998). This study evaluated 12 children who had been referred to a pediatric gastroenterology service with a history of normal development and who had lost acquired skills, including language, with diarrhea and abdominal pain.",describes;;,neutral;;,no;;,The original article is written in Portuguese. The values reported are translated to English using google dictionary. 
2003,10.1109/mtas.2003.1166561,doi.org,"A precautionary tale: the British response to cell phone EMF 
","The UK led the campaign for precautionary responses to cell phone EMF. The experience which informed this approach was BSE, a disease that originated and had greatest impact in the UK. Unsurprisingly, British politicians have responded even more directly than the EU to the cell phone issue, seeking to prove that they have ""learnt their lesson."" The highly selective lesson was that seeking to reassure the public about a relatively small risk is disastrous - which it certainly was for the Conservative government at the time. It is now deemed necessary to advertise prominently even the smallest possible risk. This is the rationale behind the recently established Food Standards Agency, which was vigorously promoting the purely theoretical risk of BSE infection through sheep in 2001, for example. Other factors particular to British society have fostered an alarmist response to cell phone EMF at odds with that of other European countries such as Holland. The UK has a media that openly campaigns rather than objectively reports on issues particularly issues related to consumer health. It is now common for newspapers to almost arbitrarily choose a health concern that they then make their own. More importantly the UK government is highly sensitive to the media's promptings, which it interprets as the most accurate and irresistible measure of public feeling.",middle section;“Alarmist Consequence”;;,"Patient choice and a precautionary approach have been vigorously promoted in British health policy. In 1998, a gastroenterologist, Dr. Andrew Wakefield, presented 12 cases which, he claimed, suggested a link between autism and the triple vaccine, MMR [18]. Despite other studies refuting his suggestion, a media campaign led to a significant drop in vaccination rates and caused serious government alarm by early 2002. ;;",describes;;,neutral;;,no;;,
2003,10.1002/rmv.389,doi.org,Vaccines: back to the future,None,None,"Despite being one of the most safe and effective viral vaccines in our armamentarium, the name‘MMR’ has plunged to new depths of opprobriumin the UK. The possibility that MMR might trigger autism was suggested by a surgeon who had seen12 cases in children, 8 of whom had received the vaccine [1]. This disease of unknown aetiology[2] has increased in incidence during the 1980’sand 1990’s, at least partly due to better ascertain-ment [2–5].",credits;;,neutral;;,no;;,This article is an Editorial.
2003,10.1038/sj.mp.4001266,doi.org,"MMR and autistic enterocolitis: consistent epidemiological failure to find an association
",None,None,"In 1998, the authors of a study of 12 children with pervasive developmental disorders (PDD) referred to a gastroenterology unit in a London (UK) hospital claimed that a new variant of autism, induced by immunization with the combined measles, mumps and rubella vaccine, had been identified1 and was responsible for increasing rates of PDD worldwide.2 Subsequent studies from the same group of investigators3,4 on a larger sample claimed to have identified biological evidence of the persistence of measles virus in peripheral blood white cells and gut biopsies.;;",discusses;;,neutral;;,no;;,
2003,10.1097/01.nrl.0000051441.03160.e0,doi.org,"Childhood Autism: A Circuit Syndrome?
","BACKGROUND– 
Autism is a disorder that can lead to life-long disability. Currently, the etiology of autism is unknown, and although there are treatments for some of the behavioral abnormalities, there is no cure.
REVIEW SUMMARY– 
While this article will review the clinical, anatomic, and pathologic features seen in autism, the primary focus will be to present a new and provocative unifying theory regarding the underlying mechanisms causing this disorder. Current research advances, some controversial, will be discussed, and a novel definition of autism as a “circuit syndrome” will be presented. The work elaborated here will tie many of the disparate findings together, based on the idea that autism arises from abnormalities of the cerebellolimbic circuitry. Some of the more alternative theories of autism, such as mercury toxicity, linkage to the measles, mumps, and rubella vaccine, and the use of secretin will be discussed. Finally, pharmacologic treatment options will be reviewed.
CONCLUSIONS– 
Autism is not single disorder but represents dysfunction of the cerebellolimbic circuitry that can arise from many different etiologies.",middle section;“OTHER ORGAN INVOLVEMENT IN AUTISM: THE CEREBELLOLIMBIC CIRCUIT AS THE MASTER COMPUTER”;;,"Many investigators have demonstrated GI abnormalities in autism (77) including esophagitis, disaccharide malabsorbtion, elevated number of Paneth’s cells (78), chronic intestinal inflammation associated with immunodeficiency (79), and increased amount of vasoactive intestinal peptide (VIP) in the blood of newborns who eventually developed autism (80). Finally, there was a single case report of a child who improved after receiving secretin as part of a GI evaluation (81).;;",cites for information;;,neutral;;,no;;,
2003,10.1002/jmv.10371,doi.org,Comparative Evaluation of Measles Virus-SpecificRT-PCR Methods Through an InternationalCollaborative Study,"Comparison of RT-PCR assays established inhouseatvariousplacesrevealedthatlaboratoriescoulddiffer insensitivity byas muchas 1,000-foldin terms of the ability to detect measles virussequences in clinical samples. The study indi-cates that PCR findings, positive or negative, arequestionable if they are not supported by theassociated data demonstrating the overall sensi-tivity of the assay applied. Measles virus-specificRT-PCR-based assays need to be validated usingstandard virus preparation or nucleic acid-basedtarget templates. A correlation between real-timequantitative PCR and the conventional PCR formeasles virus is highly desirable.J. Med. Virol.70:171–176, 2003.",introduction;;,"The use of PCR is attractive because of its robustness, reproducibility, sensitivity, specificity, and the ability to confirm the nature of the nucleic acid detected by determining its sequence.It has been proposed that measles virus and measles, mumps, and rubella vaccine (MMR) may be associated with the development of inflammatory bowel disease and juvenile autism [Wakefield et al., 1993, 1997, 1998;Thompson et al., 1995]. Clinical samples from cases of Crohn’s disease, ulcerative colitis, non determinate colitis, autistic enterocolitis, and subacute sclero sing panenc ephalitis (SSPE) have been examined in various laboratories for the presence of measles virus genome sequences [Iizuka et al., 1995; Haga et al., 1996;Chadwick et al., 1998; Afzal et al., 1998, 2000;Kawashima et al., 2000; Uhlmann et al., 2002].;;",credits;;,neutral;;,no;;,
2003,10.1086/368336,doi.org,Measles and Rubella in the World Health Organization European Region: Diversity Creates Challenges ,"Since 1984, the World Health Organization (WHO) European Region has had targets for reducing the burden of a number of communicable diseases. While some countries have already met the targets for interrupting indigenous measles transmission and for reducing the incidence of congenital rubella syndrome to <1 case per 100,000 births, most have not. The cultural and economic diversity of the region present a number of challenges that must be overcome before the regional targets are met. These include social factors, political will, economic costs associated with supplementary campaigns, and more effective communication with health professionals and the public on the benefits and risks associated with immunization. Most WHO European Region member states are expected to use combined measles‐mumps‐rubella vaccine within the next 5 years. Consultation within the region is occurring on a strategic plan to meet the targets by 2010.

",Final section; “Discussion”;;,"In many countries of the region, these factors have led to the accumulation of susceptible younger and older persons who have not received the two doses of measles vaccine needed to interrupt indigenous measles transmission.
Immunization programs in some countries have also been affected by the claim that measles vaccine given as MMR may be associated with a syndrome of inflammatory bowel disease and developmental disorders such as autism [13, 14]. Although epidemiologic studies [15] and assessments [16, 17] have been published in the medical literature, the concerns of the public and health professionals do not appear to have been adequately addressed.",credits;;,neutral;;,no;;,
2003,10.3109/9780203911723-10,Other,Autism and Environmental Toxins ,None,middle section;“Other Environmental Insults”;;,There has been speculation that some cases of autism have been caused by the measles-mumps-rubella (MMR) vaccine. This speculation was triggered primar- ily by a case series study in the United Kingdom in which 12 children with a history of normal development developed chronic enterocolitis and regressive developmental disorder (50). The parents of eight of the children identified the MMR vaccine to be the immediate precursor of developmental regression. ;;,credits;;,neutral;;,no;;,
2003,10.3109/9780203911723-4,Other,"Autism Screening and Neuro developmental Assessment 
",None,middle section;“Laboratory and Other Ancillary Testing”;;,"Finally, the CAN consensus group discusses the observation that children with autism may have a higher incidence of certain childhood ailments, including in- fections (especially otitis media) (102), allergies (especially to food) and/or al- tered immune parameters (103–105), and gastrointestinal maladies (especially altered bowel patterns) (106–109). These associations have been the focus not only of ongoing research into a possible causal relationship between these ail- ments and the occurrence of autism, but also of intense debate. ;;",discusses;;,neutral;;,no;;,
2003,10.3109/9780203911723-7,Other,Assessment and Diagnosis of Pervasive Developmental Disorder,None,middle section;“ETIOLOGY OF PDD/ASD ”;;,"All of these remain specula- tive. 
Wakefield and his colleagues (74) generated intense controversy in the medical world when they reported evidence that the measles-mumps-rubella Pervasive (MMR) vaccine may cause gastrointestinal problems that, in turn, lead to autistic behaviors. Wakefield studied a group of children referred because of diarrhea and abdominal pain, along with a history of normal behavior followed by a loss of language and acquired skills within 2 weeks after receiving the MMR vaccina- tions. ;;",discusses;;,neutral;;,no;;,
2003,10.1097/00008480-200306000-00020,doi.org,"How common are gastrointestinal disorders in children with autism?
","We could identify no report that describes the prevalence of gastrointestinal disorders in a representative group of children with a diagnosis of autism compared with appropriate controls. Thus, we found no evidence upon which to base a confident conclusion as to whether gastrointestinal symptoms are more common in children with than without autism. However, the frequency of gastrointestinal symptoms observed in population-based samples of autistic children indicate that gastrointestinal problems are not nearly as common in children with autism as reports from pediatric gastroenterology clinics suggest.",middle section;“Features of autism that complicate interpretation”;;,"The presence of GI symptoms might itself characterize an autistic subgroup: polymorphisms in a gene encoding a receptor for VIP were somewhat more frequent in autistic children with GI symptomatology [10]. Wakefield et al. [11,12] described a subgroup of children in whom GI symptoms and autistic regression were said to follow measles-mumps-rubella (MMR) immunization, but population-based studies did not confirm such an association [13–16].",discusses;;,neutral;;,no;;,
2003,10.1177/1362361303007002004,doi.org,"Prevalence of Chronic Gastrointestinal Symptoms in Children with Autism and Autistic Spectrum Disorders



","The purpose of this study was to estimate the prevalence of chronic gastrointestinal symptoms in a general population of children with autism or autistic spectrum disorder (ASD). The study site was a clinic specializing in ASD in a large pediatric medical center serving a 10 county area in the midwestern USA. In a sample of 137 children, age 24-96 months, classified as having autism or ASD by the Autism Diagnostic Observation Schedule-Generic, 24 percent had a history of at least one chronic gastrointestinal symptom. The most common symptom was diarrhea, which occurred in 17 percent. There was no association between chronic gastrointestinal symptoms and a history of developmental regression. The potential phenotypic association between autism and gastrointestinal symptoms is discussed.","introduction;;
Final section; “Discussion”;;","With an odds ratio of 1.0 (95 percent CI = 0.5–2.2) this study indicates that GI symptoms prior to diag- nosis are not a risk factor for autism, but it does not address the prevalence of GI disorders in children with autism following diagnosis. In Wakefield et al.’s (1998) original report some of the children developed their GI symptoms after the onset of their behavioral symptoms. 
The aim of this study was to estimate the prevalence of chronic GI symptoms in a general, non-referral population of children with autism and ASD. ;;
It is limited by the absence of a directly com- parable system from which to obtain control data. 
The 12 children whose GI symptoms were first reported by Wakefield et al. (1998) all had a history of developmental regression, suggesting that regression may be associated with GI symptoms. In our sample of 137 children with ASD, 23.4 percent had a history of regression recorded at the initial evaluation.","cites for information;;
qualifies;;","neutral;;
neutral;;",no;;,
2003,10.1177/153537020322800601,Other,"Intestinal Pathophysiology in Autism 
","Autism Is a life-long developmental disorder affecting as many as 1 In 500 children. The causes for this profound disorder are largely unknown. Recent research has uncovered pathology In the gastrointestinal tract of autistic children. The pathology, reported to extend from the esophagus to the colon, Is de- scribed here along with other studies pointing to a connection between diet and the severity of symptoms expressed In au- tism. The evidence that there Is Impaired Intestinal permeability In autism Is reviewed, and various theories are discussed by which a leaky gut could develop. Lastly, some possible ways In which Impaired gastrointestinal function might Influence brain function are discussed. 
","introduction;;
Middle section; “Children with Autism Have Gastrointestinal (GI) Pathology”;;
Middle section; “Children with Autism Have Gastrointestinal (GI) Pathology”;;
Middle section; “What is the Nature of the Change in Intestinal Permeability in Autism? “;;
Middle section; “What is the Nature of the Change in Intestinal Permeability in Autism? “;;
Middle section; “Possible Pathways by Which Intestinal Function May Become Impaired “;;
Middle section; “Possible Pathways by Which Intestinal Function May Become Impaired ”;;
Middle section; “How Might Impaired Intestinal Function Influence Autistic Behavior? 
”;;
Middle section; “How Might Impaired Intestinal Function Influence Autistic Behavior?”;; 
Middle section; “How Might Impaired Intestinal Function Influence Autistic Behavior?”;; ","Unfortunately, the number of weIl-controIled clinical studies of the autistic population that have provided clues to the etiology of the disorder are very limited. Possibly, a breakthrough will re- sult after publication of several studies reporting new ob- servations of significant gastrointestinal pathology in autism or in attention deficit hyperactivity disorder (14-17). In this 
review, the new observations, particularly those on the in- testinal tract, are described, as well as earlier studies indi- cating a link between gastrointestinal function and autism.;;
In a study published in 1998, 12 children diagnosed with autism (all of the regressive pattern) and exhibiting a variety of GI ailments, including abdominal pain, diarrhea, and bloating, were examined extensively (14). The GI symptoms had developed coincident with the onset of au- tistic behavior, according to the parents. ;;
Secretin, a peptide hormone released by endocrine cells within the duodenal mucosa, promotes sodium bicarbonate and water secretion by the pancreas. It is important to note that this study describes altered function in the upper GI tract of autistic children, whereas the lym- phoid nodular hyperplasia described by Wakefield et al. (14, 15) was observed in the lowest portion of the small intestine, namely the ileum. The results of these different studies taken together suggest that significant and wide- spread GI pathophysiology may accompany autism, at least within a subpopulation of patients. ;;
Pathological inflammation of the intestinal mucosa has long been recognized as a primary symptom in celiac dis- ease and inflammatory bowel disease. The recent work de- tailed above indicates that there is also pathological inflam- mation of the ileum in autism (14-17), although there is no evidence to support the view that gluten or casein cause the inflammation. Intestinal inflammation can be regarded as the consequence of the disruption of the complex interaction between all of the ceIls of the mucosa (immune and non- immune), ;;
In Crohn's disease, blood proteins are lost into the intestinal lumen and are excreted into the feces; the extent of protein loss correlates positively with the length of the bowel that is inflamed (53). In the study by Wakefield et al. (14) examination of histological sections of intestinal tissue from autistic patients revealed a near doubling of the num- ber of lymphoid follicles, as weIl as follicle enlargement and merging of adjacent follicles. More recently, Furlano et al. (54) reported that neutrophils and lymphocytes infiltrated the epithelium overlying the follicles; neutrophils also in- filtrated the crypt epithelium that lies between the villi and provides a constant supply of new epithelial cells for the villi. ;;
There was no evidence that the enterocytes themselves were ren- dered more permeable, as occurs in celiac disease, wherein a near total loss of the intestinal cell lining is manifest. In keeping with this distinction, the pathology reported to oc- cur in the ileum of autistic subjects (14-17) is much more subtle than that observed in celiac disease. These consider- ations do not disaIlow a role for gluten and casein in intes- tinal hyperpermeability. ;;
Lacking is any evidence that gliadin and milk proteins, or their products, produce these cytokines in the autistic gut. Vaccines. The intestinal pathology noted in the study of Wakefield et al. (14), namely, the hyperplastic lymph nodes in the ileum and colon, suggests that the immune system of the gut has been seriously challenged in the au- tistic patients. Although Wakefield et al. did not draw a conclusion as to the cause of the pathology, they noted parental reports that the children had received the trivalent measles-mumps-rubella (MMR) vaccine before undergoing behavioral regression. ;;
Autistic individuals frequently exhibit mental retarda- tion as well as unusual behaviors such as perseveration. These are indications of impaired CNS function ( I , 85). The studies described above provide evidence that, in autism, much of the GI tract, extending from the esophagus to the colon, possesses pathology (14-17). The possibility cannot be discounted that any GI pathology that exists is unrelated to the function of the CNS. ;;
Myelin is necessary for nor- mal conduction of the action potential in myelinated nerve fibers. Wakefield et al. (14) observed that, in conjunction with the intestinal pathology observed in his autistic popu- lation, vitamin B12 absorption was significantly reduced in all eight autistic individuals in which urinary methylmalonic acid excretion was measured. Methylmalonic acid is nor- mally converted to succinyl coenzyme A by a vitamin B I 2 dependent mutase.;; 
Dietary vitamin BJ2 deficiency results in impaired mutase activity and spillover of methylmalonic acid into the urine. Wakefield et al. (14) proposed that nerve myelogenesis, which is dependent upon vitamin B12' may be impaired in autistic children as a result. Direct evidence of vitamin B I 2 deficiency and impaired myelogenesis in autism is lacking at this time. ;;","cites for information;;
describes;;
discusses;;
cites for information;;
discusses;;
cites for information;;
discusses;;
discusses;;
discusses;;
discusses;;
","neutral;;
neutral;;
neutral;;
neutral;;
neutral;;
neutral;;
neutral;;
neutral;;
neutral;;
neutral;;",no;;,
2003,10.1097/01.inf.0000073059.57867.36,doi.org,"Measles outbreak in Dublin, 2000
","Abstract
Background. 
An outbreak of measles occurred in Ireland between December 1999 and July 2000. The majority of cases were in north Dublin, the catchment area of The Children’s University Hospital (TCUH).
Methods. 
Details of all of the 111 children attending the hospital with a diagnosis of measles between December 1999 and July 2000 were prospectively entered into a database. Charts were subsequently reviewed to extract epidemiologic and clinical details. National figures were obtained from the National Disease Surveillance Centre.
Results. 
In the study period 355 attended TCUH with a serologic or clinical diagnosis of measles, and 111 were admitted (47% female, 53% male). The main indications for admission were dehydration in 79%, pneumonia or pneumonitis in 47% and tracheitis in 32%. Thirteen children (11.7% of those admitted) required treatment in the intensive care unit, and in 7 of these mechanical ventilation was necessary. There were 3 deaths as a result of measles. Public health measures to curb spread of the disease included promotion of immunization for susceptible children nationally and recommending administration of measles-mumps-rubella vaccine (MMR) from the age of 6 months, in North Dublin.
Conclusion. 
This outbreak of measles posed a major challenge to the hospital and the community for the first half of 2000. The national MMR immunization rate before the outbreak was gravely suboptimal at 79%, whereas the rate in North Dublin, the catchment area of TCUH, was <70%. Three children died as a result of a vaccine-preventable illness.",Final section; “Discussion”;;,"Parents are confused by mixed messages from the medical profession and the media as to whether vaccines are safe. The suggestion that measles may be related to autism, and doubts cast on the MMR vaccine itself 11, 12 continue to have a negative effect despite mounting evidence from several independent researchers showing no link. 13–18 The MMR immunization rate at 2 years of age was 76% nationally before the outbreak (fourth quarter of 1999), rose to 81% immediately thereafter (third quarter of 2000) and has now fallen to 69% (fourth quarter of 2001) (Fig. 4). 19",disputes;;,negative;;,no;;,
