Date,DOI,Source,Title,Abstract,Section,Citations to retracted article,Citing reasons,Sentiment (negative/neutral/positive),Mentions the article retraction,Notes
2008,10.1111/j.1753-6405.2008.00268.x,doi.org,Public health research and the need for methodological rigour,None,none,"Flawed research can potentially have long‐lasting consequences, especially when reported uncritically by the media. A case in point is the 1998 claim of serious long‐term health problems associated with measles vaccination.1 Despite vigorous critique of this conclusion, including the United Kingdom General Medical Council bringing charges for professional misconduct in the study against three of the authors, parental concern led to a fall in measles vaccination rates below that required for herd immunity2.;;",critiques;;,negative;;,no;;,
2008,10.12968/jpar.2008.1.1.42028,Other,"A guide to reading scientific journal articles
","This article provides an overview of how to read and review a journal article for a range of purposes. Articles are read for a variety of reasons, such as to support the review of a specific subject area, for a research study or academic research. Reading articles on a regular basis will not only improve your academic reading skills but also will begin to develop your skills in critical analysis of journal articles and their application to practice.
A breakdown is provided of different aspects of an article with some suggested questions to ask in order to ensure that you get the most from the article. Several types of journal article are outlined, including case studies, literature reviews and research articles. Also highlighted are some of the pitfalls when reading articles and suggestions for ways to develop confidence in critical reading and share expertise and experience to inform clinical practice.
",middle section;“Results”;Results;;,"Focus on these descriptions, not on the mechanics of how they were obtained (unless you are comfortable with statistics). 
Remember statistics can be misrepresented—the alleged link between the measles mumps and rubella (MMR) immunization and autism is an unfortunate example (Wakefield et al, 1998; Honda et al, 2005). When misuse of statistical tests occurs, results are difficult to interpret.;;",cites as evidence;;,negative;;,no;;,
2008,10.1093/eurpub/ckn139,doi.org,"Denialism: what is it and how should scientists respond? 

",None,middle section;“Defining and recognizing denialism”;;,"The third characteristic is selectivity, drawing on isolated papers that challenge the dominant consensus or highlighting the flaws in the weakest papers among those that support it as a means of discrediting the entire field. An example of the former is the much-cited Lancet paper describing intestinal abnormalities in 12 children with autism, which merely suggested a possible link with immunization against measles, mumps and rubella.19 This has been used extensively by campaigners against immunization, even though 10 of the paper's 13 authors subsequently retracted the suggestion of an association.20;;",cites as evidence;;,negative;;,yes;;,
2008,10.1177/1527154408323242,Other,"Evidence-Based Policy: Implications for Nursing and Policy Involvement



","Evidence-based policy making is espoused as a central feature of government in the United Kingdom. However, an expectation that this will improve the quality of policy produced and provide a path to increased involvement of nurses in the policy process is misplaced. The purpose of this article is to demonstrate that the emphasis on evidence-based policy is problematic and cannot be regarded as a “new model” of policy making. Also, it could deflect attention from more practical approaches to policy involvement on the part of nurses. Policy development activities, acquisition of skills in policy analysis, and other forms of involvement are needed if nurses are to move along the continuum from policy literacy, through policy acumen, to policy competence. This involves taking a critical stance on the notion of evidence-based policy.

",middle section;“The Policy Process  ”;;,"The controversy surrounding the safety (or otherwise) of the combined measles, mumps, and rubella vaccination for children, which has generated some lively debate in recent years in the United Kingdom, is a good example of this (Elliman & Bedford, 2001; Fitzpatrick, 2005; Heller, 2005; Seagroatt, 2005). “High quality” evidence exists to demonstrate the safety of this vaccination, and yet a single paper that challenged this (Wakefield et al., 1998), coupled with parental concerns, resulted in a fall in vaccination rates. 
Clearly, there are many “voices” providing input to the policy process and Perri 6 (2002) contends that in a democratic polity, policy making should reflect a whole range of types of information that are counted as evi- dence. ;;",critiques;;,negative;;,no;;,
2008,10.1177/1460458208096654,doi.org,A content analysis of mass media sources in relation to the MMR vaccine scare,"In light of the mass media coverage that the MMR (measles, mumps and rubella) vaccine received as a result of questions raised about its safety, a content analysis of mass media articles about the MMR vaccine was undertaken. The analysis examined 227 articles published in five different information sources in a 2 month period. The analysis looked at 94 content-based variables and the key attributes of these articles including word count and date of publication. Descriptive and analytical statistics relating to both article content and format were produced. The analysis showed that the content and format of articles between different information sources varied widely. These differences can be attributed to the information source in which they are published, but the variability in the content of these information sources provides a challenge to parents who were shown to be using the mass media as an information source.




","introduction;;
Results;;
Results;;
Results;;
Results;;
Results;;
Final section;“Conclusions”; Conclusion;;","The MMR (measles, mumps and rubella) vaccine scare has been one of the major health issues in the United Kingdom over the last decade. The publication of research which cast doubt on the safety of the MMR vaccine in 1998 [1] led to widespread media reporting and falling MMR vaccine rates alongside outbreaks of measles which were attributed to those falling vaccine rates. The media coverage received by the MMR vaccine peaked in early 2002. ;;
This is interesting, in light of the mostly negative coverage that the MMR vaccine received in the articles analysed. 
In the wider context of the vaccine scare, content on the alleged link between the MMR vaccine and autism/bowel disorders which was proposed by Wakefield et al. [1] was examined. A greater number of articles mentioned the link between the MMR vaccine and autism (n = 68) and the link between the MMR vaccine and bowel disorders (n = 52) than refuted the link (autism = 28, bowel disorders = 21).;;
This also reflects the nature of the reporting of the MMR vaccine scare, in that articles which mentioned the link between the MMR vaccine and autism/bowel disorders stated that the link was ‘alleged’ but did not go into detail to refute the link. The research of Wakefield et al. [1] was mentioned in 31 articles, but 17 of these mentioned the limitations of the research. 
Articles included content that recommended single vaccinations against measles, mumps and rubella (n = 48) and reported on the increased demand for single vaccinations (n = 52). ;;
Table 3 provides details of the results of the χ2 tests to determine whether there was an association between whether individuals were mentioned or not and whether specific issues were included in the article contents or not. 
There were highly significant associations between the mention of Andrew Wakefield in articles and the article contents, including the mention of autism and bowel disorders and the MMR vaccine, i.e. addressing the links which Wakefield et al. [1] had proposed existed between the MMR vaccine and autism/bowel disease. Of the 32 articles in which Andrew Wakefield was mentioned, 24 (75%) mentioned that autism was related to the MMR vaccine, compared with the 136 articles that did not mention Andrew Wakefield, of which 44 (32.4%) mentioned that autism was related to the MMR vaccine.;;
The MMR vaccine scare was characterized in the mass media as a two-sided debate about the safety of the vaccine. The anti MMR vaccine lobby based its argument on the research of Wakefield et al. [1] and supported this by anecdotal evidence of children alleged to be damaged by the MMR vaccine. As this research was the trigger for the MMR vaccine scare, the pro MMR vaccine lobby had to address two issues: refuting the evidence of Wakefield et al. [1] that the MMR vaccine poses a risk to children, and promoting the MMR vaccine as an important way to deal with the diseases of measles, mumps and rubella. Both ‘sides’ of the MMR vaccine debate were presented in the media as having com- pelling arguments. ;;
The anti MMR vaccine lobby based its argument on the research of Wakefield et al. [1] and supported this by anecdotal evidence of children alleged to be damaged by the MMR vaccine. As this research was the trigger for the MMR vaccine scare, the pro MMR vaccine lobby had to address two issues: refuting the evidence of Wakefield et al. [1] that the MMR vaccine poses a risk to children, and promoting the MMR vaccine as an important way to deal with the diseases of measles, mumps and rubella. Both ‘sides’ of the MMR vaccine debate were presented in the media as having com- pelling arguments. However, Hargreaves et al. [16] found that the burden of proof was placed on those who supported the MMR vaccine to prove that it was safe. ;;
The media reporting was characterized by specific events/episodes that led to increased coverage relating to the MMR vaccine. The initial media reporting about the MMR vaccine originated from the initial article by Wakefield et al. [1] and, at the time of the publication of the articles that were examined in this study, measles outbreaks were occurring, and the refusal of Tony Blair to reveal the MMR vaccination status of his son was receiving substantial coverage in the media. The content analysis has highlighted the reporting relating to the MMR vaccine as a health scare as defined by Klaidman [17] and Ward [18]. ;;
","qualifies;; 
obtains background from;;
obtains background from;;
obtains background from;;
discusses;;
disputes;;
cites for information;;","neutral;;
neutral;;
neutral;;
neutral;;
neutral;;
neutral;;
neutral;;",no;;,
2008,10.1097/01.naj.0000342061.39299.c5,Other,"Did You Say ‘Measles’?

",None,middle section;“THE MMR: CONTRAINDICATIONS AND CONTROVERSY ”;;,"People who are HIV positive but asymptomatic and not severely immunocompro- mised may also be vaccinated.4 
A study published in the Lancet in 1998 suggested a possi- ble link between the MMR and the gastrointestinal disturbances seen in children with autism.7 This triggered fear among parents in the United States and Europe, and some began refusing the MMR for their children. ;;",credits;;,negative;;,no;;,
2008,10.2217/17455111.2.6.667,doi.org,Vaccination and autism 10 years on: why are parents still worried?,None,none,"In February 1998, Andrew Wakefield and colleagues first suggested a link between the measles–mumps–rubella (MMR) vaccine and autism [1]. The following year, concern was raised in the USA about the potential association between autism and the preservative thimerosal, used in many childhood vaccines.;;",credits;;,neutral;;,no;;,This article is an Editorial.
2008,10.1177/0884533608326061,doi.org,"The Gluten‐Free, Casein‐Free Diet in Autism: An Overview With Clinical Implications

","The prevalence of classic autism and autism spectrum disorder (ASD) appears to be on the rise, and to date, there remains no clear etiology or cure. Out of desperation, many families are turning to new therapies and interventions discovered through various media sources and anecdotal reports from other parents. Unfortunately, many of these newer, well‐publicized interventions have little empirical support. One of the most popular yet currently scientifically unproven interventions for ASD is the gluten‐free, casein‐free (GFCF) diet. Clinicians working with families of individuals with ASD are often asked for advice and find themselves unable to offer the most up‐to‐date and scientifically credible information. This article provides an overview of ASD and the GFCF diet, a summary and critique of current research findings, recommendations for future research, and practical advice for families to use in deciding if a trial of the GFCF diet is in the best interest of their child and family.


",middle section;“The GFCF Diet”;;,"They noted the apparent positive effect in the colonic mucosa between children on and off the GFCF diet and recommended further study. Wakefield et al38 demonstrated irregularities in the absorptive properties of the mucosa of the intestinal wall in children with autism. In a second study,35 more than 93% of their sample (n = 60) had GI symptoms, including abdominal pain, constipation, diarrhea, and bloating.;;",credits;;,neutral;;,no;;,
2008,10.1517/14740330802489748,Other,Thimerosal-containing vaccines: evidence versus public apprehension,None,middle section;“Public perception ”;;,"Refusal to accept immunizations because of fears of vaccine adverse effects has real consequences. For example, in the UK, a theory that MMR vaccine may cause autism [17] has led to marked decreases in MMR acceptance that has persisted long after the theory was discredited [6]. As a con- sequence there has been a dramatic resurgence of measles.;;",credits;;,negative;;,no;;,
2009,10.3928/00904481-20090101-09,None,"Autism Spectrum Disorders: Prevalence and Vaccines
","Aiden is being seen by his pediatrician, Dr. Smith, for his 15-month well-child check. He appears to be developing as expected for his age. His language skills have progressed from saying “mama” and “dada” at 10 months to single words such as “eat” and “dog.” Aiden’s parents report that he has been pointing to indicate what he wants for a few months, and that he enjoys showing them his toys and babbles “sentences” (mature jargon) about the things that catch his interest. Aiden’s fine and gross motor skills are also on track. He walks well and runs to his parents when they pick him up at the child care center. He is trying to use a spoon and finger feeds well. Socially, Aiden is happy, outgoing, and loves waving to people.
",,,,,,Article not found
2009,10.1080/09687590802535345,Other,"Representations of autism in Australian print media

","The mass media provides a frame for discourse around important health issues, and it has been widely demonstrated that the development and reinforcement of stereotypes of minority groups are strongly influenced by the news and entertainment media. An extensive search of academic databases failed to locate any studies which examined the representation of autism in the news media, although there were a number of articles on the media role in the autism and MMR debate. This paper reports on an examination of the extent, and nature, of coverage of ‘autism spectrum disorders’ in the Australian print media between 1996 and 2005. Key findings include a relatively limited amount of factual information and a dual stereotype of people labeled as having autism as either dangerous and uncontrollable or unloved and poorly treated. The paper concludes with a discussion of the implications of the nature and tone of this coverage of autism and its potential impact on individuals described as ‘autistic’, their families and carers and the community in general.

",middle section;“Media representations and depictions of autism ”;;,"The effects of this coverage prompted medical specialists in the field to stress the need for a cautious approach to the proliferation of media claims (Blatt, Meguid, and Church 2000). 
The MMR vaccine debate arose when in 1998 Anthony Wakefield published a case report of 12 children with ‘regressive developmental disorders’ (10 diagnosed with autism), in eight of whom the onset of symptoms occurred within 14 days of receiving the second dose MMR vaccination (Wakefield et al. 1998). Despite no scientific study having been conducted to support Wakefield’s ‘hypothesis’ that the vaccine was linked to autism, media in the UK – and throughout the Western world – published sensational headlines reporting a link between MMR vaccine and autism.4 ;;",disputes;;,neutral;;,no;;,
2009,10.1080/03014460902852593,doi.org,"Culture as an explanation in population health

","In the last two decades, culture has emerged in population health as a common explanation for health outcomes and disparities. This paper systematically reviews such cultural accounts, focusing on a historical sample of articles from prominent population health journals (1930–2008, n=100) and a contemporary sample of articles in the American Journal of Public Health (2008, n=95). The review reveals that references to culture rarely (1) specify the precise pathways by which culture influences health or (2) assess the plausibility of these pathways. Despite these weaknesses, a few studies have begun to clarify, measure, and assess how culture can influence health outcomes, and these articles reflect promising new avenues for understanding how cultural factors influence variation in health and well-being.

",Conclusion;;,"Moreover, the spread of beliefs about MMR and autism and a corresponding reluctance to participate in MMR immunization appears to have had deleterious health consequences. Since the decrease in MMR vaccinations in the last decade, the incidence of measles in the UK has increased 25-fold (Wakefield et al. 1998; Statistics, National Health 2005; Smith et al. 2007; Deer 2009; Health Protection Agency 2009).
Although learned beliefs, values, and behaviors can have profound effects on health outcomes, they may not always, and in many cases cultural factors may matter much less than other influences, such as economic, geographical, or social constraints.;;",credits;;,negative;;,no;;,
2009,10.1177/1533210109333771,doi.org,"Chiropractors and Vaccinations: Ethics is the Real Issue



","This article traces the historical and philosophical roots of the provaccination and anti-vaccination movements through to the present day, with a focus on the role of chiropractic within those movements. Political, legal, and scientific issues are considered. Attempts to portray the anti-vaccination chiropractors as unscientific extremists, by both orthodox medicine and from within the chiropractic community itself, clouds the informed consent and freedom of choice aspect relating to health care that they espouse, and scapegoats the so-called extremists rather than facing the ethical issues surrounding fully informed consent. The authors conclude that would-be medical ethicists promote their own political agendas that aid profit before safety and breed distrust within the community that is meant to be served in a balanced and ethical manner.




",middle section;“THE VACCINE SAFETY MOVEMENT IN THE UNITED STATES ”;;,"In the end, more people died from the vaccine than from the swine flu (Warner, 1999). Other cases of adverse vaccine reactions, and possible links to asthma, multiple sclerosis, and diabetes, have been widely reported in the literature (Classen & Classen, 1997; Gout & Lyon-Caen, 1998; Kemp, Pearce, & Fitzharris, 1997; Wakefield, Murch, & Anthony, 1998). In February of 2007, reports in the United States of cases of infants suffering intussusception as a result of taking a new vaccine RotaTeq against the rotavirus, prompted the US FDA to issue a warning after 28 cases of the life-threatening condition were linked to the vaccine.;;",cites for information;;,positive;;,no;;,
2009,10.1586/14760584.8.2.179,Other,"Social and behavioral science in HIV vaccine trials: a gap assessment of the literature

","Social and behavioral science research is integral to the conduct of HIV vaccine trials, especially because the vaccine targets an infection laden with sensitive human issues. Although social and behavioral sciences have played a larger role in HIV vaccine clinical trials than other vaccine clinical trials to date, this role should be expanded. Fortunately, related publications, conference coverage and research proposals are on the rise; community engagement is receiving more attention during the earlier stages of product development; and collaboration between HIV vaccine scientists and social and behavioral scientists is being fostered. Greater attention to social and behavioral science issues could not only facilitate accrual, but also improve research efficiency and relevance. In this review, gaps in the literature on social and behavioral science issues in HIV vaccine clinical research, including barriers and facilitators to trial participation, enhancing feasibility of trial success, health systems, policy and monitoring social and behavioral issues, are identified and directions are suggested for filling those gaps. Development of a safe, efficacious and acceptable HIV vaccine will be nurtured by addressing the gaps through interdisciplinary collaborations. ",introduction;;,"After decades of relative acceptance of new vaccines, a strong antivaccination movement began in the 1970s owing to adverse events from the whole-cell pertussis vaccine [2,3]. This antivaccination sen- timent continued into the subsequent decades, with many chronic illnesses with no known eti- ologies being attributed without scientific basis to vaccines: autism and the measles–mumps– rubella vaccine [4]; multiple sclerosis and the hep- atitis B vaccine [5]; diabetes and the Haemophilus influenzae type b vaccine [6]; and asthma and the pertussis vaccine [7].;;",disputes;;,negative;;,no;;,
2009,10.1086/596476,doi.org,"Vaccines and Autism: A Tale of Shifting Hypotheses 

","Although child vaccination rates remain high, some parental concern persists that vaccines might cause autism. Three specific hypotheses have been proposed: (1) the combination measles-mumps-rubella vaccine causes autism by damaging the intestinal lining, which allows the entrance of encephalopathic proteins; (2) thimerosal, an ethylmercury-containing preservative in some vaccines, is toxic to the central nervous system; and (3) the simultaneous administration of multiple vaccines overwhelms or weakens the immune system. We will discuss the genesis of each of these theories and review the relevant epidemiological evidence.

","middle section;“MMR ”;;
middle section;“MMR ”;;
middle section;“MMR ”;;","On 28 February 1998, Andrew Wakefield, a British gastroenterologist, and colleagues [1] published a paper in The Lancet that described 8 children whose first symptoms of autism appeared within 1 month after receiving an MMR vaccine. All 8 of these children had gastrointestinal symptoms and signs and lymphoid nodular hyperplasia revealed on endoscopy.;;
From these observations, Wakefield postulated that MMR vaccine caused intestinal inflammation that led to translocation of usually nonpermeable peptides to the bloodstream and, subsequently, to the brain, where they affected development.
Several issues undermine the interpretation by Wakefield et al. [1] of this case series. First, the self-referred cohort did not include control subjects, which precluded the authors from determining whether the occurrence of autism following receipt of MMR vaccine was causal or coincidental.;;
The results were unchanged when both exposure and outcome definitions varied, including a strict diagnosis of autism.
Additional population-based studies considered the relationship between MMR vaccine and the “new variant” form of autism proposed by Wakefield et al. [1]—specifically, developmental regression with gastrointestinal symptoms. Although it is difficult to analyze such a phenomenon when it is unclear that one exists (which complicates the formulation of a case definition), conclusions may be gleaned from the data with respect to developmental regression alone (i.e., autism irrespective of coincident bowel problems).;;","describes;;
disputes;;
discusses;;","neutral;;
neutral;;
negative;;",no;;,
2009,10.1177/0162243908329382,doi.org,"Experts and Anecdotes: The Role of ‘‘Anecdotal Evidence’’ in Public Scientific Controversies



","‘Anecdotal evidence’’ has become a central point of contention in two recent controversies over science and technology (We follow Nelkin (1992, 10) in referring to our cases as controversies over science and technology.) in the United Kingdom and a contact point between individuals, expert institutions, and policy decisions. We argue that the term is central to the management of the boundary between experts and nonexperts, with consequences for ideas of public engagement and participation. This article reports on two separate pieces of qualitative social research into recent UK public risk controversies with the aim of unfolding the processes by which anecdotal evidence comes to be defined. We do not define anecdotal evidence as an epistemic category that exists prior to the public controversies themselves; rather, we aim to show how the term is constructed and contested by expert and nonexpert actors. We find that anecdotal evidence comes to be accepted (albeit in different ways) by the main actors as an epistemic category, yet that it is multidimensional, open to interpretation as subjective reports, as an indicator of expert ignorance, as a source of novel hypotheses and as a set of political claims for recognition and inclusion. We conclude that the flexibility of anecdotal evidence at the boundary between science and its publics can offer opportunities for participation and engagement, as well as exclusion and alienation.




","middle section;“Anecdotal Evidence in the MMR Controversy  ”;;
middle section;“Anecdotal Evidence in the MMR Controversy  ”;;
middle section;“Anecdotal Evidence in the MMR Controversy  ”;;
Middle section; “Expert Response: Putting Anecdotes in Their Place ”;;
Middle section; “Expert Response: Putting Anecdotes in Their Place ”;;","In February 1998, a press conference was called at the Royal Free Hos- pital on the eve of the publication in the Lancet of Wakefield et al.’s (1998) paper ‘‘Ileal-lymphoid-nodular hyperplasia, nonspecific colitis, and perva- sive developmental disorder in children.’’ The paper presented a study of ‘‘the link between the bowel and the brain in autism’’ (Murch Thomson, and Walker-Smith 1998), and mentioned MMR only as a potential environ- mental risk factor.9 ;;
The paper presented a study of ‘‘the link between the bowel and the brain in autism’’ (Murch Thomson, and Walker-Smith 1998), and mentioned MMR only as a potential environ- mental risk factor.9 The study itself ‘‘did not prove a causal association between MMR vaccine and the syndrome described’’ (Wakefield et al. 1998). The reason for suspicion of a link with MMR was the reported tem- poral association of the vaccination with the disease symptoms by eight of the twelve parents of the children in the study group. ;;
Fletcher first encountered Dr. Wakefield, she says, in the spring of 1995. JABS began suggesting that parents of children with autism and bowel com- plaints ask their General Practitioners to refer them to Dr. Wakefield at the Royal Free Hospital unit for investigation and treatment (Interview transcript, No. 4). Thus, initial parental suspicions had led, through a process of social networking, to the production of scientific knowledge claims, in the form of Wakefield et al.’s (1998) paper. ;;
‘‘Our publication in The Lancet and the ensuing reaction throws into sharp relief the rift that can exist between clinical medicine and public health. Clin- ician’s duties are to their patients, and the clinical researcher’s obligation is to test hypotheses of disease pathogenesis on the basis of the story as it is pre- sented to him by the patient or the patient’s parent’’ (Wakefield 1998, 905; italics mine). Parents have said ‘‘‘my child has a problem with his/her bowels which I believe is related to their autism’’’. ;;
Parents have said ‘‘‘my child has a problem with his/her bowels which I believe is related to their autism’’’. Hitherto, this claim had been rejected by health professionals . . . ‘‘[but] [t]he parents were right’. He con- tinued, ‘‘this is a lesson in humility that, as doctors, we ignore at our peril’’ (Wakefield 1998, 905). 
The MMR-critical scientific claims asserted the importance of a pur- ported susceptible subgroup, and argued that the appropriate methods for investigating such a subgroup were not the same as those appropriate for investigating a more general causal relation. ;;","discusses;;
discusses;;
obtains background from;;
includes excerpt from;;
includes excerpt from;;","neutral;;
neutral;;
neutral;;
neutral;;
neutral;;",no;;,
2009,10.2144/000113096,doi.org,"Malleus Malefactorum

",None,None,"Consider just one recent case. At the beginning of February, the Sunday Times of London (1) alleged that the lead author had falsified data underlying an influential 1998 Lancet article (2). The paper linked autism and colitis with MMR (mumps, measles, and rubella) vaccination in twelve children, claiming that signs of autism appeared shortly after vaccination. ;;",critiques;;,negative;;,no;;,This article is an Editorial.
2009,10.1172/jci38913,doi.org,"Autism’s false prophets: Bad science, risky medicine, and the search for a cure
",None,None,"Unfortunately, much of the information disseminated by the lay press is from persons with little, if any, medical or scientific background — or, worse yet, from scientists that have engaged in scientific misconduct. In Paul A. Offit’s Autism’s false prophets, the reader is quickly absorbed by the story of the perceived relationship between vaccines and autism, but also outraged by the egregious nature of individuals such as Andrew Wakefield, who in 1998 allegedly falsified lab data from 8 autistic patients to implicate the measles-mumps-rubella (MMR) vaccine in autism. This interpretation of the data, published in The Lancet (1), was ultimately retracted by 10 of the study’s 13 authors in 2004 (2).
Offit, a pediatric infectious disease specialist, pioneered development of a licensed rotavirus vaccine and is currently director of the Vaccine Education Center at the Children’s Hospital of Philadelphia (CHOP).;;
I am a father of a 13-year-old with autism), and he appropriately acknowledges that although these interventions may have little benefit, they also have minimal harm. However, after publication of the 1998 Lancet paper by Wakefield et al. (1), this risk/benefit relationship changed. Some parents stopped vaccinating their children.;;","critiques;;
discusses;;","negative;;
neutral;;",yes;;,
2009,10.1186/1472-6955-8-4,doi.org,"Competency, confidence and conflicting evidence: key issues affecting health visitors' use of research evidence in practice
","Background
Health visitors play a pivotal position in providing parents with up-to-date evidence-based care on child health. The recent controversy over the safety of the MMR vaccine has drawn attention to the difficulties they face when new research which raises doubts about current guidelines and practices is published. In the aftermath of the MMR controversy, this paper investigates the sources health visitors use to find out about new research evidence on immunisation and examines barriers and facilitators to using evidence in practice. It also assesses health visitors' confidence in using research evidence.
Methods
Health visitors were recruited from the 2007 UK Community Practitioners' and Health Visitors' Association conference. All delegates were eligible to complete the questionnaire if in their current professional role they advise parents about childhood immunisation or administer vaccines to children. Of 228 who were eligible, 185 completed the survey (81.1%).
Results
These health visitors used a wide range of resources to find out about new research evidence on childhood immunisation. Popular sources included information leaflets and publications, training days, nursing journals and networking with colleagues. A lack of time was cited as the main barrier to searching for new evidence. The most common reason given for not using research in practice was a perception of conflicting research evidence. Understanding the evidence was a key facilitator. Health visitors expressed less confidence about searching and explaining research on childhood immunisation than evidence on weaning and a baby's sleep position.
Conclusion
Even motivated health visitors feel they lack the time and, in some cases, the skills to locate and appraise research evidence. This research suggests that of the provision of already-appraised research would help to keep busy health professionals informed, up-to-date and confident in responding to public concerns, particularly when there is apparently conflicting evidence. Health visitors' relative lack of confidence about research on immunisation suggests there is still a job to be done in rebuilding confidence in evidence on childhood immunisation. Further research on what makes evidence more comprehensible, convincing and useable would contribute to understanding how to bridge the gulf between evidence and practice.
",Background;;,"Despite a substantial body of evidence supporting vaccine safety, recent studies have consistently reported that health visitors are poorly informed about the contraindications and adverse effects of vaccines [3–6]. The recent debate over the safety of the MMR vaccine following the publication in 1998 of a paper which was interpreted as suggesting a putative link with autism [7] highlighted a lack of knowledge and confidence in the MMR vaccine among practitioners, including health visitors. Although parents' satisfaction with health visitors with respect to immunisation visits is generally high [8], during the MMR debate some parents reported a lack of trust and confidence in information and advice offered by health professionals [9].;;",disputes;;,neutral;;,no;;,
2009,10.1186/1471-2458-9-116,doi.org,"A translational framework for public health research
","Background
The paradigm of translational medicine that underpins frameworks such as the Cooksey report on the funding of health research does not adequately reflect the complex reality of the public health environment. We therefore outline a translational framework for public health research.
Discussion
Our framework redefines the objective of translation from that of institutionalising effective interventions to that of improving population health by influencing both individual and collective determinants of health. It incorporates epidemiological perspectives with those of the social sciences, recognising that many types of research may contribute to the shaping of policy, practice and future research. It also identifies a pivotal role for evidence synthesis and the importance of non-linear and intersectoral interfaces with the public realm.
Summary
We propose a research agenda to advance the field and argue that resources for 'applied' or 'translational' public health research should be deployed across the framework, not reserved for 'dissemination' or 'implementation'.
",middle section;“Discussion ”;;,"Our framework identifies a pivotal role for evidence synthesis – albeit of a more inclusive nature than is necessarily typical of most current systematic reviews, which are often exclusively concerned with evidence of efficacy or effectiveness. At the same time, it acknowledges that isolated research findings or even 'factoids' (assertions repeated so frequently that they are assumed to be true) influence policy and practice, whether helpfully or unhelpfully (Table 5) [37–40]. This reflects an unresolved tension between the apparently uncontentious principle that the findings of single research studies should be disseminated to groups of key policymakers and practitioners and an alternative view that it may be inappropriate or even harmful to do so without placing those findings in the context of all other available findings on the same question [39, 41, 42] – a view reflected in the CONSORT statement on the reporting of randomised controlled trials [43].;;",ridicules;;,negative;;,no;;,
2009,10.1177/009286150904300303,Other,"Pharmaceutical Product Liabilities:A Review of Current Status and Future Trends 
","Background: Drug liabilities become more frequent, more publicized, and more costly. They impact patients' perception, physicians' practice, clinical research, and medical communication.
Purpose: To familiarize physicians with products liabilities. Data sources and extraction: Product liabilities ongoing at the 12 largest drug manufacturers are reviewed. The 2005 company reports are source documents. Medical events triggering liabilities are further reviewed. Websites of companies and health authorities are explored, and a Google search is performed. A PubMed search since the year each liability started is done. Data synthesis: Liabilities are frequent, 4.3 per company, and predominate in the United States. Multiple safety events of varying severity and frequency led individuals to claim physical damages. Plaintiffs always allege the company failed to inform users properly about drug risk. Liabilities spread across therapeutic classes. The risk increases when the label is changed or a drug is withdrawn. Publications reporting new data are frequent triggers. Company costs ranged from US$62 million to US$21 billion.
Trends indicate an increase in liabilities and associated costs. New plaintiffs are third-party payers and company shareholders. Liabilities spread outside the United States and may include lack of efficacy claims. Insurers now consider the risk of liabilities too high to continue manufacturers' coverage. Conclusions: Product liabilities impact health care. The registration of clinical studies and the posting of their results will bring more transparency to medical research and communication. This could counterbalance current liabilities trends. The future will establish whether drug liabilities are inversely proportional to the ability to be transparent with data and promptly adjust risks and benefits.
",middle section;“Results ”;;,"Plaintiffs could sue immediately after experi- encing the adverse event, but in many cases, a publication triggered or reinforced legal activi- ties. Publications were made by researchers in the medical literature (5-ll), by health authori- ties (12,U), or by nongovernmental organiza- tions (14-16). 
Adverse events leading to lawsuits affected multiple body systems and varied in severity and frequency (Table 3). ;;
",cites for information;;,neutral;;,no;;,
2009,10.1093/qjmed/hcp055,doi.org,"When I Use a word … Changing your practice 

",None,"middle section;“Can a single paper change your practice?”;;
Figure caption; middle section; “Can a single paper change your practice?”;;","A paper on the use and adverse effects of minocycline in acne,4 with an accompanying editorial,5 probably immediately reduced prescribing of minocycline—the evidence is circumstantial but the time-course is convincing;6 this message has been repeated.7 A Lancet paper on the effects of measles virus on the gut8 rapidly changed public perception about MMR immunization, and affected public health. These two examples highlight one beneficial change and one adverse change.;;
Cumulative citations of (a) the first account of apoptosis9 and (b) Wakefield's paper on MMR.8;;","cites as evidence;;
obtains background from;;","negative;;
neutral;;",no;;,
2009,10.1371/journal.pbio.1000114,doi.org,"A Broken Trust: Lessons from the Vaccine–Autism Wars

","None
",introduction;;,"Separating the MMR into three individual vaccines would be safer, he said. Wakefield's idea expanded on a finding of intestinal disease in children with autism that was published in a now discredited 1998 Lancet paper [1]. At press time of this Feature, Wakefield faces charges of serious professional misconduct before the General Medical Council (GMC) for allegedly violating ethical research practices on several counts. ;;",discusses;;,negative;;,no;;,
