0,1,2,3,4,5,6,7,8,9,10,11
2075796680,10.4103/0019-5545.105526,2019,2013,10.1080/15528030.2020.1827480,"Believers, Islamic Brotherhood and Mosque-Based Emotional and Informal Social Support System among Muslims in Pakistan",Zain Ul Abideen ;; Farrukh Abbas,"Journal of Religion, Spirituality & Aging",Informa UK Limited,2020.0,mag,1
2075796680,10.4103/0019-5545.105526,2019,2013,10.3390/SU12072918,"Analysis of Life Quality in a Tropical Mountain City Using a Multi-Criteria Geospatial Technique: A Case Study of Kandy City, Sri Lanka",Dmslb Dissanayake ;; Takehiro Morimoto ;; Yuji Murayama ;; Manjula Ranagalage ;; Enc Perera,Sustainability,Multidisciplinary Digital Publishing Institute,2020.0,mag,1
2075796680,10.4103/0019-5545.105526,2019,2013,10.4103/IJMR.IJMR_295_17,Depression: Why to talk?,Prakash Balkrishna Behere ;; Kanika Kumar ;; Aniruddh Prakash Behere,Indian Journal of Medical Research,Medknow Publications,2017.0,mag,0
2075796680,10.4103/0019-5545.105526,2019,2013,10.1177/0037768618768438,Nourish the soul or damage the body? Belief in the connection between Christian moral failure and diminished health:,Steven L Foy ;; Collin W Mueller,Social Compass,"SAGE PublicationsSage UK: London, England",2018.0,mag,0
2075796680,10.4103/0019-5545.105526,2019,2013,10.1007/S10943-018-0710-3,Does Religion Predict Health-Promoting Behaviors in Community-Dwelling Elderly People?,Afsaneh Bakhtiari ;; Mohammadhadi Yadollahpur ;; Shabnam Omidvar ;; Saber Ghorbannejad ;; Fatemeh Bakouei,Journal of Religion & Health,Springer US,2019.0,mag,1
2075796680,10.4103/0019-5545.105526,2019,2013,10.3390/IJERPH16214287,The Effectiveness of Cigarette Pack Health Warning Labels with Religious Messages in an Urban Setting in Indonesia: A Cross-Sectional Study.,Bekir Kaplan ;; Jeffrey J. Hardesty ;; Santi Martini ;; Hario Megatsari ;; Ryan D. Kennedy ;; Joanna E. Cohen,International Journal of Environmental Research and Public Health,Multidisciplinary Digital Publishing Institute,2019.0,mag,1
2075796680,10.4103/0019-5545.105526,2019,2013,,"Blame Recovery: Modeling the Effec ts Of Personality, Religious-spiritual Belief, and Gender On Blame Attr ibutions and Psychological Wellbeing Aft er A Failed Romantic Relationship",Gillian C. Tohver,,,2014.0,mag,0
2075796680,10.4103/0019-5545.105526,2019,2013,10.1007/S10943-017-0360-X,"Exploring Relationship Between Spiritual Intelligence, Religiosity and Life Satisfaction Among Elderly Pakistani Muslims",Khadeeja Munawar ;; Khadeeja Munawar ;; Omama Tariq,Journal of Religion & Health,Springer US,2018.0,mag,0
2075796680,10.4103/0019-5545.105526,2019,2013,10.1080/13674676.2018.1428793,Knowledge and attitude of Malaysia’s Muslim faith healers in dealing with the mentally ill,Rabi’atul ‘Adawiyah Md. Sa’ad ;; Zul Azlin Razali ;; Suhaila Sanip ;; Mohd Dzulkhairi Mohd Rani,"Mental Health, Religion & Culture",Routledge,2017.0,mag,0
2075796680,10.4103/0019-5545.105526,2019,2013,10.1111/PCN.13087,Association of self-reported religiosity with the development of major depression in multireligious country Japan,Daiki Kobayashi ;; Michael B. First ;; Takuro Shimbo ;; Shigenobu Kanba ;; Yoji Hirano ;; Yoji Hirano,Psychiatry and Clinical Neurosciences,"John Wiley & Sons, Ltd",2020.0,mag,1
2075796680,10.4103/0019-5545.105526,2019,2013,10.1080/13674676.2019.1636368,"Approaching the religious patient in forensic psychiatry, with special focus on ethnic minority patients",Ricko Damberg Nissen ;; Frederik Alkier Gildberg ;; Niels Christian Hvidt,"Mental Health, Religion & Culture",Routledge,2019.0,mag,1
2075796680,10.4103/0019-5545.105526,2019,2013,,İslamofobi’nin Psikolojik Olarak İncelenmesi,Necmi Karsli,Dinbilimleri Akademik Araştırma Dergisi,,2013.0,mag,0
2075796680,10.4103/0019-5545.105526,2019,2013,10.1163/15736121-12341342,“I’m Here Because of Christ and Worshipping God …”: Factors Influencing Religious Switching Among Ghanaian Charismatic/Neo-Pentecostal Christians,Lily Kpobi ;; Elizabeth Anokyewaa Sarfo ;; Joana Salifu Yendork,Archive for the Psychology of Religion,Brill,2017.0,mag,0
2075796680,10.4103/0019-5545.105526,2019,2013,10.1080/13674676.2018.1517254,The impact of religious cognitive behavioural therapy (RCBT) on general health among Iranians,Maryam Alagheband ;; Seid Saeed Mazloomy Mahmoodabad ;; Seyed Mojtaba Yassini Ardekani ;; Hossein Fallahzadeh ;; Mohammad Reza Rezaei ;; Mohammad Reza Yavari ;; Jafar Amin Moghadam,"Mental Health, Religion & Culture",Routledge,2019.0,mag,1
2075796680,10.4103/0019-5545.105526,2019,2013,10.1080/00207411.2020.1781426,Association between schizotypal personality trait and dispositional optimism among prisoners: Findings from some selected male prisoners in a Nigerian prison,Babatola Dominic Olawa ;; Erhabor Sunday Idemudia,International Journal of Mental Health,Routledge,2020.0,mag,1
2075796680,10.4103/0019-5545.105526,2019,2013,10.1097/cnj.0000000000000546,Complementary Medicine & Spirituality,"Joseph, Rachel; Fernandes, Samantha; Derstine, Sarah; Mcspadden, Micaela",,,2019.0,coci,1
2075796680,10.4103/0019-5545.105526,2019,2013,10.18863/pgy.391783,Ruhsal Hastalıktan İyileşmeye Kültürel Etki,"Çam, M. Olcay; Uğuryol, Merve",,,2019.0,coci,1
2792650360,10.1016/j.marpetgeo.2018.02.018,2018,2018,10.1007/S13146-020-00555-Y,"Facies analysis, sedimentary environments and correlative sequence stratigraphy of Gachsaran formation in SW Iran",Reza Mirzaee Mahmoodabadi,Carbonates and Evaporites,Springer Science and Business Media LLC,2020.0,mag,1
2792650360,10.1016/j.marpetgeo.2018.02.018,2018,2018,10.1016/J.MARGEO.2019.04.004,"Sedimentary facies and diagenesis of the Lower Miocene Rudeis Formation (southwestern offshore margin of the Gulf of Suez, Egypt) and implications for its reservoir quality",Emad S. Sallam ;; Mohamed M. Afife ;; Mohamed Fares ;; A.J. van Loon ;; Dmitry A. Ruban ;; Dmitry A. Ruban,Marine Geology,Elsevier,2019.0,mag,1
2726172176,10.1371/journal.pone.0180487,2018,2017,10.1111/ARCM.12383,The Evidence of Crucifixion on the Shroud of Turin Through the Anatomical Traits of the Lower Limbs and Feet,V. L. Caja ;; M. Boi,Archaeometry,"John Wiley & Sons, Ltd (10.1111)",2018.0,mag,1
2726172176,10.1371/journal.pone.0180487,2018,2017,10.1371/journal.pone.0201272,Retraction: Atomic Resolution Studies Detect New Biologic Evidences On The Turin Shroud,,,,2018.0,coci,1
2726172176,10.1371/journal.pone.0180487,2018,2017,10.1111/1556-4029.13941,Authors' Response,"Borrini, Matteo; Garlaschelli, Luigi",,,2019.0,coci,1
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1542/PEDS.2018-0037,The Biomarker S100B and Mild Traumatic Brain Injury: A Meta-analysis.,Charlotte Oris ;; Bruno Pereira ;; Julie Durif ;; Jeanne Simon-Pimmel ;; Christoph Castellani ;; Sergio Manzano ;; Vincent Sapin ;; Damien Bouvier,Pediatrics,Pediatrics,2018.0,mag,1
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1515/OPAR-2016-0002,Essential Tensions: A Framework for Exploring Inequality Through Mortuary Archaeology and Bioarchaeology,Colin P. Quinn ;; Jess Beck,Open Archaeology,De Gruyter Open,2016.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,,"Site Occupation and Phenotypic Variation at Colha, Belize",Brenda Snowden,,,2013.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,,El caso de San Salvador como sitio del desembarco de Colón en 1492. Principios de Arqueología histórica aplicados a las evidencias actuales,Jeffrey P. Blick,Cuba Arqueológica. Revista digital de Arqueología de Cuba y el Caribe,,2014.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.3171/2012.6.FOCUS12120,Knowledge of skull base anatomy and surgical implications of human sacrifice among pre-Columbian Mesoamerican cultures,Raul Lopez-Serna ;; Juan Luis Gomez-Amador ;; Juan Barges-Coll ;; Nicasio Arriada-Mendicoa ;; Samuel Romero-Vargas ;; Miguel Ramos-Peek ;; Miguel Angel Celis-Lopez ;; Rogelio Revuelta-Gutierrez ;; Lesly Portocarrero-Ortiz,Neurosurgical Focus,American Association of Neurological Surgeons,2012.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.5325/JEASMEDARCHERSTU.7.3.0379,Interpreting Subadult Burials and Head Shaping at Çadir Höyük,Yılmaz Selim Erdal,Journal of Eastern Mediterranean Archaeology and Heritage Studies,The Pennsylvania State University Press,2019.0,mag,1
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,,Differences in types of artificial cranial deformation are related to differences in frequencies of cranial and oral health markers in pre-Columbian skulls from Peru Diferenças nos tipos de deformação craniana artificial estão relacionadas a diferenças nas frequências de marcadores de saúde craniana e oral em crânios pré-colombianos do Peru,Mercedes Okumura,,,2014.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1136/BMJOPEN-2018-027365,Assessment of the advantage of the serum S100B protein biomonitoring in the management of paediatric mild traumatic brain injury-PROS100B: protocol of a multicentre unblinded stepped wedge cluster randomised trial.,Damien Bouvier ;; David Balayssac ;; Julie Durif ;; Charline Mourgues ;; Catherine Sarret ;; Bruno Pereira ;; Vincent Sapin,BMJ Open,BMJ Open,2019.0,mag,1
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1136/MEDETHICS-2020-106074,Paediatric deep brain stimulation: ethical considerations in malignant Tourette syndrome.,Rosemary T. Behmer Hansen ;; Arjun Dubey ;; Cynthia Smith ;; Patrick J. Henry ;; Antonios Mammis,Journal of Medical Ethics,Institute of Medical Ethics,2020.0,mag,1
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1007/S00381-011-1493-Y,Positional plagiocephaly: what the pediatrician needs to know. A review,Laura Pogliani ;; Chiara Mameli ;; Valentina Fabiano ;; Gian Vincenzo Zuccotti,Childs Nervous System,Springer-Verlag,2011.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1373/CLINCHEM.2011.180828,Serum S100B Determination in the Management of Pediatric Mild Traumatic Brain Injury,Damien Bouvier ;; Mathilde Fournier ;; Jean-Benoît Dauphin ;; Flore Amat ;; Sylvie Ughetto ;; André Labbé ;; Vincent Sapin,Clinical Chemistry,American Association for Clinical Chemistry,2012.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1007/978-3-030-54879-7_1,History of Neuro-Oncology: Towards a New Frontier,Jaime G. de la Garza-Salazar ;; Paula Juarez-Sánchez ;; Oscar Arrieta-Rodríguez ;; Srikant S. Chakravarthi ;; Alejandro Monroy-Sosa,,Springer International Publishing,2021.0,mag,1
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1136/EMERMED-2014-204513,Diagnostic performance of S100B protein serum measurement in detecting intracranial injury in children with mild head trauma,Sergio Manzano ;; Iris Bachmann Holzinger ;; Christian J Kellenberger ;; Laurence Lacroix ;; Dagmar Klima-Lange ;; Martin Hersberger ;; Giorgio La Scala ;; Stefan Altermatt ;; Georg Staubli,Emergency Medicine Journal,BMJ Publishing Group Ltd and the British Association for Accident & Emergency Medicine,2016.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.3171/2014.1.FOCUS13466,Artificially deformed crania from the Hun-Germanic Period (5th-6th century ad) in northeastern Hungary: historical and morphological analysis.,Mónika Molnár ;; István János ;; László Szűcs ;; László Szathmáry,Neurosurgical Focus,American Association of Neurological Surgeons,2014.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1590/S1981-81222014000100002,Differences in types of artificial cranial deformation are related to differences in frequencies of cranial and oral health markers in pre-Columbian skulls from Peru,Mercedes Okumura,Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas,MCT/Museu Paraense Emílio Goeldi,2014.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1007/S00381-012-1755-3,Deformational plagiocephaly and orthotic treatment: indications and limitations.,Patricia Mortenson ;; Paul Steinbok ;; David Smith,Childs Nervous System,Springer-Verlag,2012.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1177/0883073811432749,In God's image? The tradition of infant head shaping.,Michael Obladen,Journal of Child Neurology,"SAGE PublicationsSage CA: Los Angeles, CA",2012.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1002/AJPA.22832,"Antiquity and geographic distribution of cranial modification among the prehistoric groups of Fuego-Patagonia, Chile.",Marta P. Alfonso-Durrruty ;; Bretton T. Giles ;; Bretton T. Giles ;; Nicole Misarti ;; Manuel San Roman ;; Flavia Morello,American Journal of Physical Anthropology,"John Wiley & Sons, Ltd",2015.0,mag,0
2121461932,10.3171/2010.9.FOCUS10200,2018,2010,10.1007/978-3-319-06118-4_1,Historical Notes,"Meraviglia, Leonardo",,,2014.0,coci,0
2008540822,10.3171/2012.6.FOCUS12120,2018,2012,10.1007/S12565-017-0399-5,"The ""polymorphous"" history of a polymorphous skull bone: the sphenoid.",Claudia Costea ;; Serban Turliuc ;; Andrei Cucu ;; Gabriela Dumitrescu ;; Alexandru Carauleanu ;; Catalin Buzduga ;; Anca Sava ;; Irina Costache ;; Dana Turliuc,Anatomical Science International,Springer Japan,2018.0,mag,1
2008540822,10.3171/2012.6.FOCUS12120,2018,2012,10.1016/J.FORSCIINT.2017.09.014,Decapitation in reality and fine art: A review.,Valentina Nikolić ;; Slobodan Savić ;; Vaso Antunović ;; Slobodan Marinković ;; Charlotte Andrieux ;; Irina Tomić,Forensic Science International,Elsevier,2017.0,mag,0
2125545750,10.1155/2015/954651,2017,2015,10.1016/J.JCLEPRO.2020.125238,Moving towards resource efficiency and circular economy in the brick manufacturing sector in Zimbabwe,Amos Ncube ;; Rufaro Matsika ;; Lynda Mangori ;; Sergio Ulgiati,Journal of Cleaner Production,Elsevier,2021.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.1098/RSOS.170174,Building information modelling review with potential applications in tunnel engineering of China,Weihong Zhou ;; Haiyang Qin ;; Junling Qiu ;; Haobo Fan ;; Jinxing Lai ;; Ke Wang ;; Lixin Wang,Royal Society Open Science,The Royal Society,2017.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.36680/J.ITCON.2020.001,A review of Building Information Modeling research for green building design through building performance analysis,Yun-Tsui Chang ;; Shang-Hsien Hsieh,Journal of Information Technology in Construction,International Council for Research and Innovation in Building and Construction,2020.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.1016/J.ENBUILD.2016.12.009,Critical review of bim-based LCA method to buildings,Bernardette Soust-Verdaguer ;; Carmen Llatas ;; Antonio García-Martínez,Energy and Buildings,Elsevier,2017.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.1007/978-3-030-10856-4_10,Learning from Informal Settlements’ Architectural and Urban Features: A Study of Comfort Levels in Both Informal and Public Housing Settlements,F. Yasser,,"Springer, Cham",2019.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.1155/2016/8513293,Case Study: LCA Methodology Applied to Materials Management in a Brazilian Residential Construction Site,João de Lassio ;; Josué França ;; Kárida Espirito Santo ;; Assed Haddad,The Journal of Engineering,Hindawi,2016.0,mag,0
2125545750,10.1155/2015/954651,2017,2015,10.1016/J.SCS.2017.11.025,Sustainability assessment of brick work for low-cost housing: A comparison between waste based bricks and burnt clay bricks,Saurabh N. Joglekar ;; Rhushikesh A. Kharkar ;; Sachin A. Mandavgane ;; Bhaskar D. Kulkarni,Sustainable Cities and Society,Elsevier,2018.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.1016/J.BUILDENV.2020.106703,Mixed method review for integrating building information modeling and life-cycle assessments,Senem Seyis,Building and Environment,Elsevier,2020.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.2174/1874836802014010336,Current Opportunities and Challenges in the Incorporation of the LCA Method in BIM,Vera Durão ;; António Aguiar Costa ;; José Dinis Silvestre ;; Ricardo Mateus ;; Ruben Santos ;; Jorge de Brito,The Open Construction and Building Technology Journal,Bentham Science Publishers Ltd.,2020.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.1155/2017/2193505,Retracted: Case Study of Carbon Emissions from a Building’s Life Cycle Based on BIM and Ecotect,Advances in Materials,Advances in Materials Science and Engineering,Hindawi,2017.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.3390/SU12145534,BIM and LCA Integration: A Systematic Literature Review,Tajda Potrč Obrecht ;; Martin Röck ;; Endrit Hoxha ;; Alexander Passer,Sustainability,MDPI AG,2020.0,mag,1
2125545750,10.1155/2015/954651,2017,2015,10.3846/JCEM.2019.11056,RESEARCH ON MANAGEMENT AND APPLICATION OF TUNNEL ENGINEERING BASED ON BIM TECHNOLOGY,ZhanPing Song ;; GuiLin Shi ;; JunBao Wang ;; HaiMin Wei ;; Tao Wang ;; GuanNan Zhou,Journal of Civil Engineering and Management,Vilnius Gediminas Technical University,2019.0,mag,1
2315104695,10.1557/opl.2014.430,2017,2014,10.1016/J.JASREP.2019.101905,Local production and long-distance trade of Islamic glazed ceramics in Central Asia: A compositional analyses of ceramics from Southern Kazakhstan by NAA and LA-ICP-MS,Catherine E. Klesner ;; Brandi L. MacDonald ;; Laure Dussubieux ;; Yeraly Akymbek ;; Pamela B. Vandiver,Journal of Archaeological Science: Reports,Elsevier,2019.0,mag,1
2315104695,10.1557/opl.2014.430,2017,2014,10.1557/OPL.2017.3,Ceramics at the Emergence of the Silk Road: A Case from Southeastern Kazakhstan - RETRACTION,MaryFran Heinsch ;; Pamela B. Vandiver ;; Kyra Lyublyanovics ;; Alice M. Choyke ;; Perry Tourtellotte ;; Claudia Chang,MRS Proceedings,Cambridge University Press (CUP),2017.0,mag,1
1946574614,10.2174/1874149501509010923,2016,2015,10.2174/1874149501610010883,Retraction Notice: Country Land Building Intensity Contrast Of Binzhou City Based On Rs And Gis,"Wang, Jianlin; Yang, Yinsheng; Wang, Lei",,,2016.0,coci,1
2564173654,10.1093/ips/olw019,2016,2016,10.1177/0967010618795787,Warfare as design : Transgressive creativity and reductive operational planning,Dan Öberg,Security Dialogue,Sage Publications,2018.0,mag,1
2551198085,10.1007/s10796-016-9716-0,2016,2016,10.1007/978-3-030-20618-5_14,A Process for Tailoring Domain-Specific Enterprise Architecture Maturity Models,Mart van Zwienen ;; Marcela Ruiz ;; Marlies van Steenbergen ;; Verónica Burriel,BPMDS/EMMSAD@CAiSE,"Springer, Cham",2019.0,mag,1
2551198085,10.1007/s10796-016-9716-0,2016,2016,10.4018/978-1-7998-5781-5.CH005,Enterprise Data Lake Management in Business Intelligence and Analytics: Challenges and Research Gaps in Analytics Practices and Integration,Mohammad Kamel Daradkeh,,IGI Global,2021.0,mag,1
2551198085,10.1007/s10796-016-9716-0,2016,2016,10.1016/J.INFSOF.2019.01.004,Deriving architectural models from requirements specifications: A systematic mapping study,Eric Souza ;; Ana Moreira ;; Miguel Goulão,Information & Software Technology,Elsevier,2019.0,mag,1
2516626020,10.1093/jogss/ogw014,2016,2016,10.2139/SSRN.2867898,Patriotism and taxation,Benny Geys ;; Benny Geys ;; Kai A. Konrad,,"Springer International Publishing, forthcoming",2016.0,mag,1
2516626020,10.1093/jogss/ogw014,2016,2016,10.1007/978-3-319-30534-9_17-1,Patriotism And Taxation,"Geys, Benny; Konrad, Kai A.",,,2017.0,coci,1
2516626020,10.1093/jogss/ogw014,2016,2016,10.1007/978-3-319-54484-7_17,Patriotism And Taxation,"Geys, Benny; Konrad, Kai A.",,,2020.0,coci,1
2225282979,10.1016/j.rser.2015.12.198,2016,2016,10.3390/S19051119,"Multi-Domain Airflow Modeling and Ventilation Characterization Using Mobile Robots, Stationary Sensors and Machine Learning",Victor Manuel Hernandez Bennetts ;; Kamarulzaman Kamarudin ;; Thomas Wiedemann ;; Tomasz Piotr Kucner ;; Sai Lokesh Somisetty ;; Achim J. Lilienthal,Sensors,MDPI,2019.0,mag,1
2225282979,10.1016/j.rser.2015.12.198,2016,2016,10.1016/J.APENERGY.2016.04.117,A simple model for automatic analysis and diagnosis of environmental thermal comfort in energy efficient buildings,Eduardo Balvís ;; Óscar Sampedro ;; Sonia Zaragoza ;; Angel Paredes ;; Humberto Michinel,Applied Energy,Elsevier,2016.0,mag,1
2941524414,10.1111/cccr.12076,2016,2014,10.1080/23743670.2017.1292703,Questioning the media-democracy link: South African journalists’ views,Wallace Chuma ;; Herman Wasserman ;; Tanja Bosch ;; Rebecca Pointer,African journalism studies,Routledge,2017.0,mag,1
2941524414,10.1111/cccr.12076,2016,2014,10.1111/CCCR.12158,Culture as constitutive: An exploration of audience and journalist perceptions of journalism in Samoa,Linda Jean Kenix,"Communication, Culture & Critique","Wiley Subscription Services, Inc.",2017.0,mag,1
2516564787,10.1016/j.eeh.2016.08.001,2016,2016,10.1016/J.EHB.2018.02.006,Persisting patterns of human height? Regional differences in living standards in the Early Middle Ages.,Nicholas J. Meinzer,Economics and Human Biology,Elsevier Science Bv,2018.0,mag,1
2302544899,10.1111/1467-9752.12181,2016,2016,10.1111/THEO.12268,Do Moral Philosophers Have to Be Moral,Sven Ove Hansson,Theoria,"John Wiley & Sons, Ltd",2020.0,mag,1
2266710161,10.4236/ars.2016.51001,2016,2016,10.1109/ISS1.2017.8389413,Edaphic factors and crop growth using machine learning — A review,S R K Juhi Reashma ;; Anitha S. Pillai,International Conference Intelligent Sustainable Systems,IEEE,2017.0,mag,1
949542651,10.1007/1-4020-3001-0_4,2016,2005,10.1002/9781119265955.CH11,Nature and Grace,Paul Helm,,"John Wiley & Sons, Ltd",2017.0,mag,1
949542651,10.1007/1-4020-3001-0_4,2016,2005,10.1007/978-3-319-99435-2_4,A Test Case for Published Corrections: The Discipline of Philosophy,M. V. Dougherty,,"Springer, Cham",2018.0,mag,1
2060802755,10.4103/0019-5545.105519,2015,2013,,Evidence that suggest the reality of reincarnation,Ernesto Bonilla,Investigacion Clinica,Invest Clin,2015.0,mag,1
2060802755,10.4103/0019-5545.105519,2015,2013,10.1080/17470218.2016.1251472,Exceptionalist naturalism: Human agency and the causal order,John Turri,Quarterly Journal of Experimental Psychology,Routledge,2018.0,mag,1
2207055834,10.2105/AJPH.2015.302623,2015,2015,10.2105/ajph.2015.1057.1726,Notice Of Retraction: Plagiarism In Win Az. “Child Farm Laborers.” Am J Public Health. 2015;105(7):1312. Doi: 10.2105/Ajph.2015.302623,,,,2015.0,coci,1
2297660434,10.1186/s40201-014-0153-z,2015,2014,10.1186/s40201-015-0182-2,"Retraction Note: Estimation Of Flood Environmental Effects Using Flood Zone Mapping Techniques In Halilrood Kerman, Iran","Boudaghpour, Siamak; Bagheri, Majid; Bagheri, Zahra",,,2015.0,coci,1
,10.1007/s11245-007-9015-y,2015,2007,10.3366/film.2016.0003,Real Images Flow: Mullā Sadrā Meets Film-Philosophy,"Marks, Laura U.",,,2016.0,coci,1
2055310065,10.1007/s11059-013-0186-9,2015,2013,10.1007/S11059-014-0235-Z,RETRACTED ARTICLE: Désignifier au pluriel,R.-L. Étienne Barnett ;; R.-L. Étienne Barnett,Neohelicon,Springer Netherlands,2015.0,mag,1
1493514376,10.1186/1744-859X-13-11,2014,2014,10.1186/S12991-014-0030-2,Retraction Note: Sacred psychiatry in ancient Greece,Georgios Tzeferakos ;; Athanasios Douzenis,Annals of General Psychiatry,BioMed Central,2014.0,mag,1
1493514376,10.1186/1744-859X-13-11,2014,2014,10.1007/978-3-030-39335-9_1,Perinatal Psychiatry: Ready for Prime Time?,Sudhakar Selvaraj ;; Haitham Salem ;; Cristian P. Zeni ;; Antonio L. Teixeira,,"Springer, Cham",2020.0,mag,1
1493514376,10.1186/1744-859X-13-11,2014,2014,10.1007/978-3-030-12584-4_2,Psychosomatic Medicine in Ancient Greece: An Overview,Nikos Christodoulou,,Springer Science and Business Media LLC,2019.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,,Developing and validating a scale of altruistic leadership,Ksenia Zheltoukhova,,Lancaster University,2016.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.5539/ASS.V11N9P289,An Exploration of Inclusion of Spirituality into the Balanced Scorecard (BSC) to Support Financial Performance: A Review,Fahmi Fadhl Al-Hosaini ;; Saudah Sofian,Asian Social Science,Canadian Center of Science and Education,2015.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.3390/REL6020594,Spiritual Care Education of Health Care Professionals,Donia Baldacchino,Religion,MDPI AG,2015.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,,"THE RELATIONSHIP BETWEEN SPIRITUAL LEADERSHIP, SPIRITUAL WELL-BEING AND JOB SATISFACTION IN THE MALAYSIAN SHIPPING INDUSTRY: A PILOT STUDY",Juhaizi Mohd Yusof ;; Mahadzirah Mohamad ;; Zainal Abidin,,,2014.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,,Testing the relationship between spiritual leadership and job satisfaction in the iranian healthcare industry,Mohsen Malekalketab Khiabani ;; Mandana Abdizadeh ;; Mas Bambang Baroto,Open access jounrals,Open Access Journals,2020.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.1016/J.LEAQUA.2015.08.006,Leaders' charismatic leadership and followers' commitment — The moderating dynamics of value erosion at the societal level,Diether Gebert ;; Kathrin Heinitz ;; Claudia Buengeler,Leadership Quarterly,JAI,2016.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.11114/BMS.V1I2.921,Self-interest and Altruism: Pluralism as a Basis for Leadership in Business,Jay Joseph,Business and Management Studies,Redfame Publishing,2015.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.1080/10508422.2017.1318069,Ethical Leadership: An Integrative Review and Future Research Agenda,Changsuk Ko ;; Jianhong Ma ;; Roman Bartnik ;; Mark H. Haney ;; Mingu Kang,Ethics & Behavior,Routledge,2018.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.24230/KSIOP.28.3.201508.507,An exploratory study on the antecedents and consequences of workplace envy,MyungHo Chung ;; Jiyoung Ahn ;; Kihyun Lee ;; Sookyung Lee,The Korean Journal of Industrial and Organizational Psychology,Korean Society for Industrial and Organizational Psychology,2015.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,,Spirituality as a Vehicle for Passing through the Stained Glass Ceiling: Perspectives on African American Women's Leadership in US Organizations,E. Anne Christo-Baker ;; Cynthia Roberts ;; Christabel L. Rogalin,The Journal of Pan-African Studies,Journal of Pan African Studies,2012.0,mag,0
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.1111/IJCS.12438,A Spanish perspective on the impact on religiosity and spirituality on consumer ethics,Scott Vitell ;; Encarnación Ramos‐Hidalgo ;; Carlos Rodríguez‐Rad,International Journal of Consumer Studies,"John Wiley & Sons, Ltd (10.1111)",2018.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.1007/978-3-319-14908-0_9,The Effect of Leadership on Organizational Performance,Şahin Danişman ;; Şule Betül Tosuntaş ;; Engin Karadağ,,Springer International Publishing,2015.0,mag,1
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.1080/14766086.2011.552251,"Intentional intelligence and the intentional intelligence quotient (IIQ): construct development and scale validation integrating mindfulness, self‐agency, and positive thought flow",David S. Steingard ;; Ronald L. Dufresne,"Journal of Management, Spirituality & Religion",Routledge,2011.0,mag,0
1968685498,10.1016/j.leaqua.2011.02.002,2014,2011,10.4018/978-1-5225-0948-6.CH002,Challenges enhancing social and organizational performance,Ana Martins ;; Isabel Martins ;; Orlando P. Pereira,Handbook of Research on Human Resources Strategies for the New Millennial Workforce,IGI Global,2017.0,mag,1
